Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","57576","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","795","Turkmenistan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1647","E","Estimated value","Estimated Value"
"RP","Pesticides Use","796","Turks and Caicos Islands","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","89","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","798","Tuvalu","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","800","Uganda","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","9510","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","804","Ukraine","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","19356","E","Estimated value","Estimated Value"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","16983","E","Estimated value","Estimated Value"
"RP","Pesticides Use","834","United Republic of Tanzania","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1","E","Estimated value","Estimated Value"
"RP","Pesticides Use","840","United States of America","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","429501","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","16446","E","Estimated value","Estimated Value"
"RP","Pesticides Use","548","Vanuatu","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","16","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","862","Venezuela (Bolivarian Republic of)","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","3928","E","Estimated value","Estimated Value"
"RP","Pesticides Use","704","Viet Nam","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","161908","E","Estimated value","Estimated Value"
"RP","Pesticides Use","876","Wallis and Futuna Islands","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","10","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","887","Yemen","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1504","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","894","Zambia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","4197","E","Estimated value","Estimated Value"
"RP","Pesticides Use","716","Zimbabwe","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2185","E","Estimated value","Estimated Value"
